"name","Date","CurrentConcentration","TotalVolume","TotalCells","DesiredConcentration","NeededVolume","IncreaseVolumeML","SpinDown","TubeMaxML","TotalTubes"
"INF041_Cord","21-Jul-2025",9400000,1,"9.4e+06","6e+06","1.6","0.57",FALSE,1,"1.6"
"INF105_Cord","21-Jul-2025",2.2e+07,1,"2.2e+07","6e+06","3.7","2.7",FALSE,1,"3.7"
"INF187_Cord","21-Jul-2025",1.5e+07,1,"1.5e+07","6e+06","2.5","1.5",FALSE,1,"2.5"
"ND006_01","21-Jul-2025",9900000,1,"9.9e+06","6e+06","1.6","0.65",FALSE,1,"1.6"
